epoch,auc,binary_accuracy,learning_rate,loss,precision,recall,val_auc,val_binary_accuracy,val_loss,val_precision,val_recall
12,0.9983848929405212,0.9932603240013123,9.999999747378752e-06,0.030726470053195953,0.9792531132698059,0.9941027760505676,0.9939513206481934,0.9901574850082397,0.09259945154190063,0.9765625,0.9842519760131836
13,0.9999029636383057,0.996208906173706,9.999999747378752e-06,0.015101700089871883,0.9874895811080933,0.9974726438522339,0.9940277338027954,0.9901574850082397,0.10175376385450363,0.9803149700164795,0.9803149700164795
14,0.9995582699775696,0.9951558709144592,9.999999747378752e-06,0.023439835757017136,0.9858096837997437,0.994945228099823,0.994049608707428,0.9931102395057678,0.10440749675035477,0.9843137264251709,0.9881889820098877
15,0.9997420310974121,0.9974726438522339,2.499999936844688e-06,0.01648571714758873,0.991631805896759,0.9983150959014893,0.994049608707428,0.9931102395057678,0.10679541528224945,0.9843137264251709,0.9881889820098877
16,0.9999310970306396,0.99684077501297,2.499999936844688e-06,0.011195413768291473,0.9875208139419556,1.0,0.994049608707428,0.9931102395057678,0.10699638724327087,0.9843137264251709,0.9881889820098877
17,0.9990142583847046,0.9957876801490784,6.24999984211172e-07,0.02356950007379055,0.9874686598777771,0.9957876801490784,0.9940495491027832,0.9931102395057678,0.10710176080465317,0.9843137264251709,0.9881889820098877
